# SignalP-5.0	Organism: Eukarya	Timestamp: 20210412190349
# ID	Prediction	SP(Sec/SPI)	OTHER	CS Position
C1_04580C_A	OTHER	0.003592	0.996408	
C3_00040W_A	OTHER	0.000385	0.999615	
C1_02310C_A	OTHER	0.001862	0.998138	
C1_08620W_A	OTHER	0.000656	0.999344	
CR_08050C_A	OTHER	0.000871	0.999129	
C2_02570W_A	OTHER	0.001624	0.998376	
C1_11590W_A	OTHER	0.000733	0.999267	
C1_08800W_A	SP(Sec/SPI)	0.976195	0.023805	CS pos: 20-21. VLS-QE. Pr: 0.8433
C2_03100W_A	OTHER	0.000926	0.999074	
CR_02000C_A	OTHER	0.000489	0.999511	
CR_06070W_A	OTHER	0.004498	0.995502	
C4_00610W_A	OTHER	0.000630	0.999370	
C1_05250W_A	OTHER	0.031276	0.968724	
C1_10830W_A	SP(Sec/SPI)	0.948408	0.051592	CS pos: 25-26. VAS-HK. Pr: 0.2747
C6_00620W_A	OTHER	0.001610	0.998390	
C1_13680C_A	OTHER	0.000698	0.999302	
CR_06420W_A	OTHER	0.000372	0.999628	
C1_10660W_A	OTHER	0.000491	0.999509	
CR_06780W_A	OTHER	0.000322	0.999678	
CR_00460C_A	OTHER	0.001349	0.998651	
C7_01040C_A	OTHER	0.000699	0.999301	
CR_02210W_A	OTHER	0.000196	0.999804	
C3_03430C_A	OTHER	0.000241	0.999759	
CR_02190C_A	OTHER	0.000685	0.999315	
C2_07310W_A	OTHER	0.000392	0.999608	
C5_04070C_A	OTHER	0.000728	0.999272	
CR_02540W_A	OTHER	0.001666	0.998334	
C3_07280C_A	OTHER	0.000658	0.999342	
CR_07210W_A	OTHER	0.000983	0.999017	
C1_04700C_A	OTHER	0.001022	0.998978	
CR_07150W_A	OTHER	0.000699	0.999301	
C2_03880C_A	OTHER	0.000528	0.999472	
C5_01860W_A	OTHER	0.001335	0.998665	
C7_03200C_A	OTHER	0.003800	0.996200	
C4_06530C_A	OTHER	0.001077	0.998923	
C2_01410C_A	OTHER	0.000985	0.999015	
C6_00140C_A	OTHER	0.001081	0.998919	
C7_00930W_A	OTHER	0.000682	0.999318	
C1_11710C_A	SP(Sec/SPI)	0.990421	0.009579	CS pos: 18-19. AQA-TL. Pr: 0.8599
C3_03560W_A	OTHER	0.003317	0.996683	
C2_04540C_A	SP(Sec/SPI)	0.988995	0.011005	CS pos: 19-20. CLA-II. Pr: 0.9047
CR_08310C_A	OTHER	0.001152	0.998848	
C4_04900W_A	OTHER	0.000512	0.999488	
C4_04780W_A	OTHER	0.000780	0.999220	
C5_02860C_A	OTHER	0.002795	0.997205	
C4_01850C_A	OTHER	0.003633	0.996367	
CR_00300W_A	SP(Sec/SPI)	0.978038	0.021962	CS pos: 18-19. ING-SD. Pr: 0.9329
C7_03900W_A	OTHER	0.044415	0.955585	
C7_01640W_A	OTHER	0.004148	0.995852	
C4_04830W_A	OTHER	0.000669	0.999331	
C1_04850C_A	SP(Sec/SPI)	0.513492	0.486508	CS pos: 26-27. LES-SK. Pr: 0.2760
C4_03450C_A	OTHER	0.000570	0.999430	
C7_04330C_A	OTHER	0.001037	0.998963	
C7_00200W_A	OTHER	0.000778	0.999222	
C7_00130W_A	OTHER	0.001082	0.998918	
C5_02090W_A	OTHER	0.000288	0.999712	
CR_00970W_A	OTHER	0.001125	0.998875	
C4_03540C_A	OTHER	0.002527	0.997473	
C1_14240W_A	OTHER	0.000510	0.999490	
C3_06570C_A	OTHER	0.000606	0.999394	
C2_07600C_A	OTHER	0.001693	0.998307	
C3_06330W_A	OTHER	0.000979	0.999021	
C4_06290W_A	OTHER	0.000638	0.999362	
C3_06920W_A	OTHER	0.000441	0.999559	
C2_06460W_A	OTHER	0.005553	0.994447	
C6_00300C_A	OTHER	0.000619	0.999381	
C5_04980W_A	SP(Sec/SPI)	0.919741	0.080259	CS pos: 19-20. SLS-LT. Pr: 0.3848
C1_06470W_A	OTHER	0.002637	0.997363	
C1_12890W_A	OTHER	0.000898	0.999102	
C2_07440C_A	OTHER	0.000167	0.999833	
C1_11740W_A	OTHER	0.001298	0.998702	
C4_04050C_A	SP(Sec/SPI)	0.940700	0.059300	CS pos: 15-16. ALA-TI. Pr: 0.6524
C1_12030W_A	OTHER	0.000462	0.999538	
C3_07090W_A	OTHER	0.000264	0.999736	
C1_04360C_A	OTHER	0.000743	0.999257	
C6_01570C_A	OTHER	0.000395	0.999605	
C4_04130W_A	OTHER	0.000122	0.999878	
CR_00810W_A	OTHER	0.000372	0.999628	
C7_00070C_A	OTHER	0.000184	0.999816	
C5_02440C_A	OTHER	0.001151	0.998849	
C4_01420W_A	OTHER	0.002078	0.997922	
C5_01970C_A	OTHER	0.000268	0.999732	
C7_01950W_A	OTHER	0.041148	0.958852	
C5_00830C_A	OTHER	0.001037	0.998963	
C1_08420W_A	OTHER	0.000517	0.999483	
CR_10390W_A	OTHER	0.001016	0.998984	
C5_05190W_A	OTHER	0.003334	0.996666	
C3_05210C_A	OTHER	0.000620	0.999380	
C2_00570W_A	OTHER	0.000646	0.999354	
C3_03520C_A	OTHER	0.000575	0.999425	
CR_04130C_A	OTHER	0.000694	0.999306	
C4_07060W_A	OTHER	0.001153	0.998847	
CR_07770C_A	OTHER	0.002081	0.997919	
C6_02950C_A	OTHER	0.195879	0.804121	
C6_00200C_A	OTHER	0.160427	0.839573	
C1_10120C_A	OTHER	0.000123	0.999877	
C5_05300W_A	OTHER	0.004773	0.995227	
C3_01940C_A	SP(Sec/SPI)	0.731495	0.268505	CS pos: 18-19. CSG-LY. Pr: 0.4913
C2_07280W_A	OTHER	0.002341	0.997659	
C2_02880C_A	OTHER	0.000500	0.999500	
C3_03090W_A	OTHER	0.000598	0.999402	
C4_02940W_A	OTHER	0.000679	0.999321	
C2_01250W_A	OTHER	0.036449	0.963551	
CR_07470W_A	OTHER	0.000552	0.999448	
C4_06340W_A	OTHER	0.000723	0.999277	
C3_03450C_A	OTHER	0.009377	0.990623	
C1_05770C_A	SP(Sec/SPI)	0.983458	0.016542	CS pos: 19-20. AQA-VS. Pr: 0.7809
CR_06530W_A	OTHER	0.000250	0.999750	
C5_02030W_A	OTHER	0.001525	0.998475	
CR_10790W_A	OTHER	0.003472	0.996528	
C1_02130C_A	OTHER	0.000451	0.999549	
CR_00090C_A	OTHER	0.001092	0.998908	
CR_06870C_A	SP(Sec/SPI)	0.996761	0.003239	CS pos: 18-19. TFA-KQ. Pr: 0.8672
CR_04170W_A	OTHER	0.000532	0.999468	
CR_05550C_A	OTHER	0.001093	0.998907	
CR_01760C_A	OTHER	0.000742	0.999258	
CR_10290C_A	OTHER	0.001360	0.998640	
CR_09720W_A	OTHER	0.000223	0.999777	
C1_03070C_A	OTHER	0.000464	0.999536	
C4_04890C_A	OTHER	0.000401	0.999599	
C2_01230W_A	OTHER	0.147096	0.852904	
CR_03990C_A	OTHER	0.001691	0.998309	
C4_03130W_A	SP(Sec/SPI)	0.997926	0.002074	CS pos: 17-18. ACA-DE. Pr: 0.9422
C2_05860C_A	OTHER	0.001029	0.998971	
CR_00620C_A	OTHER	0.003706	0.996294	
C1_04730C_A	OTHER	0.000587	0.999413	
C7_00470C_A	OTHER	0.000463	0.999537	
C4_03150W_A	OTHER	0.000394	0.999606	
C6_04360C_A	OTHER	0.004122	0.995878	
C4_02400C_A	OTHER	0.000560	0.999440	
C4_02750W_A	OTHER	0.002280	0.997720	
C2_06370C_A	OTHER	0.000732	0.999268	
C5_00560W_A	OTHER	0.000989	0.999011	
CR_06320C_A	OTHER	0.000961	0.999039	
CR_01420W_A	OTHER	0.001071	0.998929	
C7_00320C_A	OTHER	0.000288	0.999712	
C1_01130W_A	OTHER	0.001393	0.998607	
C2_05890C_A	OTHER	0.000461	0.999539	
C1_08090C_A	OTHER	0.000412	0.999588	
C2_08860W_A	OTHER	0.000669	0.999331	
C4_04980W_A	OTHER	0.000200	0.999800	
C7_03960C_A	OTHER	0.000146	0.999854	
C2_10540W_A	OTHER	0.000957	0.999043	
C1_08840W_A	OTHER	0.000221	0.999779	
C5_01390C_A	OTHER	0.001636	0.998364	
C1_10080W_A	OTHER	0.000527	0.999473	
C2_04820W_A	OTHER	0.001625	0.998375	
C6_00370C_A	OTHER	0.000811	0.999189	
C4_05050C_A	OTHER	0.000492	0.999508	
C2_03830W_A	OTHER	0.003557	0.996443	
CR_07520C_A	OTHER	0.000288	0.999712	
C3_05550C_A	SP(Sec/SPI)	0.974378	0.025622	CS pos: 17-18. VLS-SV. Pr: 0.4299
CR_04560C_A	OTHER	0.001823	0.998177	
C7_04110W_A	SP(Sec/SPI)	0.714634	0.285366	CS pos: 19-20. TLS-SP. Pr: 0.5549
C5_01760C_A	OTHER	0.000600	0.999400	
C4_05900C_A	OTHER	0.009161	0.990839	
C1_11950W_A	OTHER	0.002931	0.997069	
C7_01440W_A	OTHER	0.000191	0.999809	
C1_09050W_A	OTHER	0.000518	0.999482	
C2_10670W_A	OTHER	0.000706	0.999294	
C1_06900C_A	OTHER	0.001626	0.998374	
C5_03370C_A	OTHER	0.000738	0.999262	
CR_02770C_A	OTHER	0.000573	0.999427	
C1_12540W_A	OTHER	0.000869	0.999131	
C7_00880C_A	OTHER	0.002211	0.997789	
C2_07560W_A	OTHER	0.000550	0.999450	
C6_04070C_A	OTHER	0.000595	0.999405	
CR_05680C_A	SP(Sec/SPI)	0.581338	0.418662	CS pos: 25-26. SRS-LF. Pr: 0.2033
C6_02570C_A	OTHER	0.001756	0.998244	
C3_05950W_A	OTHER	0.001317	0.998683	
C1_10390C_A	OTHER	0.001259	0.998741	
C2_01940C_A	OTHER	0.009674	0.990326	
C1_04450C_A	OTHER	0.000825	0.999175	
C1_08010W_A	OTHER	0.001183	0.998817	
C7_00750W_A	OTHER	0.001155	0.998845	
CR_08890C_A	OTHER	0.001428	0.998572	
C6_03540W_A	OTHER	0.002259	0.997741	
C4_06410W_A	OTHER	0.001501	0.998499	
C3_04550C_A	OTHER	0.001793	0.998207	
C1_13440C_A	OTHER	0.000698	0.999302	
C2_08400C_A	OTHER	0.001802	0.998198	
C1_12510W_A	SP(Sec/SPI)	0.997912	0.002088	CS pos: 21-22. CQA-DD. Pr: 0.9890
C3_02510C_A	SP(Sec/SPI)	0.923022	0.076978	CS pos: 25-26. GLA-IP. Pr: 0.6564
C2_09350W_A	OTHER	0.000781	0.999219	
C2_00690W_A	SP(Sec/SPI)	0.977989	0.022011	CS pos: 25-26. TSA-LD. Pr: 0.3871
C7_03570W_A	OTHER	0.000856	0.999144	
C2_08170W_A	OTHER	0.000149	0.999851	
CR_07960C_A	OTHER	0.000678	0.999322	
CR_08010W_A	OTHER	0.000262	0.999738	
C2_04690C_A	OTHER	0.001309	0.998691	
C3_02340W_A	OTHER	0.001241	0.998759	
C2_09710C_A	OTHER	0.000611	0.999389	
C1_01370C_A	OTHER	0.000497	0.999503	
CR_04100C_A	OTHER	0.000712	0.999288	
C2_02680W_A	OTHER	0.000681	0.999319	
C1_13930W_A	OTHER	0.000510	0.999490	
C3_06660C_A	OTHER	0.000581	0.999419	
C6_03520C_A	OTHER	0.000850	0.999150	
C3_03610W_A	OTHER	0.001707	0.998293	
C1_13250W_A	OTHER	0.002176	0.997824	
C1_02990C_A	SP(Sec/SPI)	0.992127	0.007873	CS pos: 21-22. VKA-SV. Pr: 0.8979
C5_05490C_A	OTHER	0.001302	0.998698	
C5_02640W_A	OTHER	0.000984	0.999016	
C4_03360C_A	OTHER	0.000652	0.999348	
CR_07750C_A	OTHER	0.000189	0.999811	
C4_06670W_A	OTHER	0.006169	0.993831	
CR_02900W_A	OTHER	0.073060	0.926940	
CR_10230W_A	OTHER	0.000166	0.999834	
CR_10160W_A	OTHER	0.002814	0.997186	
C1_11760C_A	OTHER	0.000980	0.999020	
C5_02990W_A	OTHER	0.000279	0.999721	
C7_01800C_A	OTHER	0.026224	0.973776	
C5_02220C_A	OTHER	0.000471	0.999529	
C3_00460W_A	OTHER	0.003892	0.996108	
C2_03140C_A	OTHER	0.021000	0.979000	
C3_06540C_A	OTHER	0.001118	0.998882	
C6_01430C_A	OTHER	0.002064	0.997936	
C5_03730W_A	OTHER	0.000360	0.999640	
C4_06390W_A	OTHER	0.001226	0.998774	
C2_09820W_A	OTHER	0.007079	0.992921	
C1_12850W_A	OTHER	0.000307	0.999693	
C2_01540W_A	OTHER	0.005431	0.994569	
C1_14120C_A	SP(Sec/SPI)	0.811936	0.188064	CS pos: 19-20. TEA-AT. Pr: 0.7432
C4_01860C_A	OTHER	0.001019	0.998981	
C6_04190C_A	OTHER	0.000741	0.999259	
C2_06890C_A	OTHER	0.001338	0.998662	
C2_05740W_A	OTHER	0.000516	0.999484	
C1_08910C_A	OTHER	0.001289	0.998711	
C1_01010W_A	OTHER	0.003126	0.996874	
C3_05730C_A	OTHER	0.001028	0.998972	
C6_00710W_A	OTHER	0.000810	0.999190	
C2_09570C_A	OTHER	0.000737	0.999263	
C1_13780W_A	OTHER	0.001560	0.998440	
C3_06100C_A	OTHER	0.000445	0.999555	
C2_02990C_A	OTHER	0.000744	0.999256	
C2_09410W_A	OTHER	0.013202	0.986798	
CR_02330C_A	OTHER	0.000804	0.999196	
C2_03560C_A	OTHER	0.001434	0.998566	
C5_02830W_A	OTHER	0.089722	0.910278	
C3_03190C_A	OTHER	0.000817	0.999183	
C1_09080C_A	SP(Sec/SPI)	0.995513	0.004487	CS pos: 19-20. TLA-VN. Pr: 0.5683
C2_03060W_A	OTHER	0.000077	0.999923	
C2_07870C_A	OTHER	0.002307	0.997693	
C3_00930W_A	OTHER	0.001465	0.998535	
C4_02190C_A	OTHER	0.001060	0.998940	
C2_07800W_A	OTHER	0.000336	0.999664	
C1_05120W_A	OTHER	0.034329	0.965671	
C6_02170C_A	OTHER	0.002169	0.997831	
C3_06880W_A	OTHER	0.000068	0.999932	
C6_01040C_A	OTHER	0.000568	0.999432	
C5_00640C_A	OTHER	0.000506	0.999494	
C5_03140C_A	OTHER	0.000432	0.999568	
C1_07350C_A	OTHER	0.000900	0.999100	
C6_00120W_A	OTHER	0.000702	0.999298	
C2_01970C_A	OTHER	0.000363	0.999637	
C1_00140W_A	OTHER	0.000331	0.999669	
C6_04600W_A	OTHER	0.000732	0.999268	
C1_02510W_A	OTHER	0.000416	0.999584	
C3_01050C_A	OTHER	0.000686	0.999314	
C1_14230C_A	OTHER	0.000357	0.999643	
C5_00330C_A	OTHER	0.000162	0.999838	
C1_14170W_A	OTHER	0.003607	0.996393	
C5_00710W_A	SP(Sec/SPI)	0.991734	0.008266	CS pos: 19-20. ISA-IE. Pr: 0.9032
C1_05690C_A	OTHER	0.002014	0.997986	
C2_03120W_A	OTHER	0.001894	0.998106	
C5_02840C_A	OTHER	0.000758	0.999242	
C5_01580C_A	OTHER	0.000750	0.999250	
C2_02210C_A	OTHER	0.000636	0.999364	
C1_07800W_A	OTHER	0.001297	0.998703	
C1_05620C_A	OTHER	0.055069	0.944931	
C2_03420C_A	OTHER	0.000274	0.999726	
C1_11620W_A	OTHER	0.454356	0.545644	
C6_03910C_A	OTHER	0.000197	0.999803	
C4_04210C_A	OTHER	0.000667	0.999333	
C6_02970C_A	OTHER	0.000397	0.999603	
C3_06270C_A	OTHER	0.000335	0.999665	
C1_10200C_A	OTHER	0.001021	0.998979	
C2_01110C_A	OTHER	0.000390	0.999610	
C5_02970W_A	OTHER	0.000676	0.999324	
C2_03710W_A	OTHER	0.087719	0.912281	
C1_04510W_A	OTHER	0.001010	0.998990	
C3_04910C_A	OTHER	0.288366	0.711634	
C1_03620C_A	OTHER	0.000678	0.999322	
C1_10720C_A	OTHER	0.243657	0.756343	
C1_00680W_A	SP(Sec/SPI)	0.990295	0.009705	CS pos: 18-19. IQA-HT. Pr: 0.6737
C1_10650W_A	OTHER	0.000317	0.999683	
C4_07230C_A	OTHER	0.000879	0.999121	
C6_03060W_A	SP(Sec/SPI)	0.996679	0.003321	CS pos: 18-19. IEA-ND. Pr: 0.9805
CR_03170W_A	OTHER	0.000616	0.999384	
C1_04770C_A	OTHER	0.004518	0.995482	
C5_05020C_A	OTHER	0.012038	0.987962	
CR_00070W_A	OTHER	0.001164	0.998836	
C5_04130C_A	SP(Sec/SPI)	0.969701	0.030299	CS pos: 21-22. ASA-SN. Pr: 0.6138
C4_03320W_A	OTHER	0.000643	0.999357	
C1_08230C_A	SP(Sec/SPI)	0.836317	0.163683	CS pos: 19-20. AQA-IW. Pr: 0.7113
CR_01250C_A	OTHER	0.001800	0.998200	
C7_01320W_A	OTHER	0.002479	0.997521	
C2_05820W_A	OTHER	0.001070	0.998930	
C1_12790C_A	OTHER	0.001785	0.998215	
C1_07560W_A	OTHER	0.001421	0.998579	
C1_02450C_A	OTHER	0.000977	0.999023	
C1_12220W_A	OTHER	0.001707	0.998293	
C5_00350C_A	OTHER	0.000175	0.999825	
C1_00490C_A	OTHER	0.000536	0.999464	
C5_04140W_A	OTHER	0.001152	0.998848	
C6_01440C_A	OTHER	0.001436	0.998564	
C2_02780C_A	OTHER	0.000483	0.999517	
C3_00910W_A	OTHER	0.000410	0.999590	
C2_04930C_A	OTHER	0.001415	0.998585	
CR_00820C_A	OTHER	0.000991	0.999009	
C1_01890C_A	OTHER	0.001193	0.998807	
CR_04490C_A	OTHER	0.077344	0.922656	
C5_03830C_A	OTHER	0.001929	0.998071	
C3_04640W_A	OTHER	0.002108	0.997892	
C1_11200W_A	OTHER	0.000251	0.999749	
CR_08000C_A	OTHER	0.000503	0.999497	
C2_05750W_A	OTHER	0.000271	0.999729	
C1_08940C_A	OTHER	0.000710	0.999290	
C1_01480C_A	OTHER	0.001214	0.998786	
C2_09680W_A	OTHER	0.000605	0.999395	
C1_12340C_A	OTHER	0.000465	0.999535	
C1_03860C_A	OTHER	0.000296	0.999704	
C2_05270W_A	OTHER	0.000839	0.999161	
CR_05540C_A	OTHER	0.006940	0.993060	
CR_08600C_A	OTHER	0.000421	0.999579	
C6_03690W_A	SP(Sec/SPI)	0.985395	0.014605	CS pos: 19-20. AKA-IT. Pr: 0.7474
C1_14030W_A	OTHER	0.000901	0.999099	
C1_03820W_A	OTHER	0.000579	0.999421	
C3_07080W_A	OTHER	0.000499	0.999501	
C4_02240C_A	SP(Sec/SPI)	0.926250	0.073750	CS pos: 21-22. ASS-EL. Pr: 0.5359
C2_02050C_A	OTHER	0.001681	0.998319	
C2_08030W_A	OTHER	0.004781	0.995219	
C3_04960W_A	OTHER	0.000721	0.999279	
C2_06280C_A	OTHER	0.000563	0.999437	
C4_02260C_A	OTHER	0.000897	0.999103	
C3_00710W_A	OTHER	0.000629	0.999371	
C3_06900W_A	OTHER	0.000654	0.999346	
CR_10720W_A	OTHER	0.000445	0.999555	
C5_02210W_A	OTHER	0.000525	0.999475	
C1_10610W_A	OTHER	0.001198	0.998802	
C4_04020C_A	OTHER	0.002224	0.997776	
C3_01580W_A	OTHER	0.001182	0.998818	
C2_05320W_A	OTHER	0.000601	0.999399	
C1_13700W_A	OTHER	0.000924	0.999076	
C2_08140C_A	OTHER	0.006738	0.993262	
C2_05720C_A	OTHER	0.001079	0.998921	
C5_02360C_A	OTHER	0.001184	0.998816	
C6_01020W_A	OTHER	0.000597	0.999403	
C6_04120C_A	OTHER	0.000693	0.999307	
C1_05090W_A	OTHER	0.001596	0.998404	
C6_02730W_A	OTHER	0.000620	0.999380	
C1_12440W_A	OTHER	0.000692	0.999308	
CR_06050W_A	OTHER	0.000551	0.999449	
C2_08910C_A	OTHER	0.001856	0.998144	
C4_03350C_A	OTHER	0.000371	0.999629	
C4_05730W_A	OTHER	0.000143	0.999857	
C2_03260W_A	OTHER	0.000928	0.999072	
CR_10240W_A	OTHER	0.001075	0.998925	
C7_02170C_A	OTHER	0.001237	0.998763	
C2_04640C_A	OTHER	0.000280	0.999720	
C6_04560W_A	OTHER	0.002201	0.997799	
C6_03600C_A	OTHER	0.001912	0.998088	
C1_00850W_A	OTHER	0.002500	0.997500	
C4_00440C_A	OTHER	0.000545	0.999455	
C3_02270W_A	OTHER	0.212173	0.787827	
C5_04510W_A	OTHER	0.000410	0.999590	
C1_02860C_A	OTHER	0.003248	0.996752	
C5_03960W_A	OTHER	0.002949	0.997051	
C1_01520C_A	OTHER	0.001867	0.998133	
C7_01920W_A	OTHER	0.001538	0.998462	
C1_00080C_A	OTHER	0.002236	0.997764	
C6_03920W_A	OTHER	0.000792	0.999208	
C1_00570C_A	OTHER	0.001549	0.998451	
CR_06960W_A	OTHER	0.000926	0.999074	
C5_05290C_A	OTHER	0.000793	0.999207	
C2_08970C_A	OTHER	0.032651	0.967349	
C2_07260C_A	OTHER	0.000491	0.999509	
C1_07920W_A	OTHER	0.112009	0.887991	
CR_07540C_A	OTHER	0.000542	0.999458	
C7_00240W_A	OTHER	0.001037	0.998963	
C4_01100C_A	OTHER	0.001466	0.998534	
C3_05840W_A	OTHER	0.004341	0.995659	
C2_10730W_A	OTHER	0.002898	0.997102	
C2_07200W_A	OTHER	0.000931	0.999069	
C1_10000C_A	OTHER	0.000388	0.999612	
CR_02870W_A	OTHER	0.000807	0.999193	
CR_01460C_A	OTHER	0.001296	0.998704	
C1_12570C_A	OTHER	0.000430	0.999570	
C5_02740W_A	OTHER	0.001618	0.998382	
C5_04610W_A	OTHER	0.000433	0.999567	
C1_13960W_A	OTHER	0.000566	0.999434	
C2_05390C_A	OTHER	0.000573	0.999427	
C1_12800W_A	OTHER	0.000328	0.999672	
C7_03280C_A	OTHER	0.000615	0.999385	
C6_03050C_A	OTHER	0.003047	0.996953	
C3_04060C_A	OTHER	0.001033	0.998967	
C1_04200C_A	OTHER	0.000246	0.999754	
C4_06860C_A	OTHER	0.000864	0.999136	
C1_01640W_A	OTHER	0.000284	0.999716	
C2_01160W_A	OTHER	0.000678	0.999322	
C1_02880C_A	OTHER	0.001807	0.998193	
C1_09310C_A	OTHER	0.000590	0.999410	
C5_00220W_A	SP(Sec/SPI)	0.998486	0.001514	CS pos: 16-17. VNA-VK. Pr: 0.9525
C2_06690C_A	OTHER	0.064884	0.935116	
C2_00310W_A	OTHER	0.000759	0.999241	
CR_03380W_A	OTHER	0.000675	0.999325	
C2_07010W_A	OTHER	0.001253	0.998747	
C5_01590W_A	OTHER	0.001099	0.998901	
C2_09630C_A	OTHER	0.000917	0.999083	
CR_05480W_A	OTHER	0.024933	0.975067	
CM_00520W	OTHER	0.001088	0.998912	
C2_08240W_A	OTHER	0.000389	0.999611	
C2_08480W_A	OTHER	0.001145	0.998855	
C6_04550C_A	OTHER	0.000732	0.999268	
C5_05010W_A	OTHER	0.000266	0.999734	
C4_05780C_A	SP(Sec/SPI)	0.999655	0.000345	CS pos: 20-21. ASG-RK. Pr: 0.6738
C3_04430W_A	OTHER	0.001791	0.998209	
CR_02150W_A	OTHER	0.000771	0.999229	
C7_03080W_A	OTHER	0.000224	0.999776	
C4_02450W_A	SP(Sec/SPI)	0.972179	0.027821	CS pos: 19-20. IYA-IT. Pr: 0.7128
C1_02220C_A	OTHER	0.003230	0.996770	
C1_01160C_A	OTHER	0.000532	0.999468	
C6_00930C_A	OTHER	0.000428	0.999572	
C4_04930C_A	OTHER	0.000448	0.999552	
C6_02050W_A	OTHER	0.002109	0.997891	
C2_02890W_A	OTHER	0.000407	0.999593	
C5_04000W_A	OTHER	0.000610	0.999390	
C2_09180W_A	OTHER	0.000237	0.999763	
C1_12650C_A	OTHER	0.001065	0.998935	
C1_02950W_A	OTHER	0.000870	0.999130	
C5_03770C_A	OTHER	0.011092	0.988908	
C4_05040W_A	OTHER	0.000637	0.999363	
C1_08930C_A	OTHER	0.000490	0.999510	
CR_04960C_A	OTHER	0.001000	0.999000	
C2_01600C_A	OTHER	0.000974	0.999026	
C7_02880C_A	SP(Sec/SPI)	0.951301	0.048699	CS pos: 14-15. IYA-GV. Pr: 0.6948
CR_07650W_A	OTHER	0.000244	0.999756	
C1_08120W_A	OTHER	0.000122	0.999878	
C3_01350C_A	OTHER	0.000483	0.999517	
CR_02550C_A	OTHER	0.001527	0.998473	
C7_03560W_A	OTHER	0.000163	0.999837	
C5_00290W_A	OTHER	0.000461	0.999539	
C2_01530C_A	OTHER	0.001364	0.998636	
C5_01850C_A	OTHER	0.002335	0.997665	
C1_00630W_A	OTHER	0.004939	0.995061	
CR_10600C_A	OTHER	0.001613	0.998387	
CR_06640C_A	OTHER	0.049903	0.950097	
C3_05590C_A	OTHER	0.000887	0.999113	
C6_02870W_A	OTHER	0.002388	0.997612	
C5_02890W_A	OTHER	0.000510	0.999490	
C3_03240C_A	OTHER	0.000493	0.999507	
C4_06250C_A	OTHER	0.001474	0.998526	
C7_01880C_A	OTHER	0.001278	0.998722	
C5_02150C_A	OTHER	0.000330	0.999670	
C4_00560C_A	OTHER	0.000459	0.999541	
C7_01460C_A	OTHER	0.000103	0.999897	
C5_01180W_A	OTHER	0.000456	0.999544	
C5_02460C_A	SP(Sec/SPI)	0.999051	0.000949	CS pos: 20-21. VSA-AD. Pr: 0.7755
C4_00010W_A	OTHER	0.000382	0.999618	
C1_00040W_A	OTHER	0.000382	0.999618	
C4_05300W_A	OTHER	0.001903	0.998097	
CR_01300W_A	OTHER	0.000446	0.999554	
C1_08460C_A	OTHER	0.001245	0.998755	
C2_03790C_A	OTHER	0.000227	0.999773	
C6_02940C_A	OTHER	0.007782	0.992218	
C2_02280W_A	OTHER	0.002556	0.997444	
C1_06740C_A	OTHER	0.000224	0.999776	
C4_06690C_A	OTHER	0.000520	0.999480	
C1_06350W_A	OTHER	0.000708	0.999292	
C3_01990W_A	OTHER	0.000385	0.999615	
C1_12730W_A	OTHER	0.000722	0.999278	
C1_06040W_A	OTHER	0.000243	0.999757	
C2_02160W_A	OTHER	0.004982	0.995018	
C6_03110C_A	OTHER	0.001261	0.998739	
C2_08540C_A	OTHER	0.000387	0.999613	
C2_04470W_A	OTHER	0.003442	0.996558	
C1_08340C_A	OTHER	0.000397	0.999603	
C1_11400C_A	OTHER	0.000184	0.999816	
C5_00420C_A	OTHER	0.003257	0.996743	
C5_02330W_A	OTHER	0.000486	0.999514	
C4_01940W_A	OTHER	0.242207	0.757793	
C2_07040W_A	OTHER	0.001059	0.998941	
C3_05350C_A	OTHER	0.000683	0.999317	
C3_05010C_A	OTHER	0.001280	0.998720	
CR_07440W_A	OTHER	0.002595	0.997405	
CR_03120W_A	OTHER	0.000439	0.999561	
C2_04270W_A	OTHER	0.000652	0.999348	
C1_07210C_A	OTHER	0.000514	0.999486	
C5_04390C_A	OTHER	0.000226	0.999774	
C1_12690C_A	OTHER	0.000783	0.999217	
CR_04090C_A	OTHER	0.000507	0.999493	
C5_04630W_A	OTHER	0.008847	0.991153	
C4_02380W_A	OTHER	0.001647	0.998353	
C1_02290C_A	OTHER	0.001534	0.998466	
C6_01740C_A	OTHER	0.007105	0.992895	
C6_03570W_A	OTHER	0.000174	0.999826	
C1_09410W_A	OTHER	0.016428	0.983572	
C1_03520W_A	OTHER	0.000352	0.999648	
C1_03390W_A	OTHER	0.001456	0.998544	
C3_02670W_A	OTHER	0.000538	0.999462	
C3_05370C_A	OTHER	0.003844	0.996156	
C4_05240C_A	OTHER	0.000460	0.999540	
C3_01560W_A	OTHER	0.000193	0.999807	
C5_05180W_A	OTHER	0.179383	0.820617	
C2_08810C_A	OTHER	0.000635	0.999365	
C1_13310W_A	OTHER	0.000411	0.999589	
C6_01850W_A	OTHER	0.000134	0.999866	
C2_02430W_A	OTHER	0.000756	0.999244	
C2_00550W_A	OTHER	0.000517	0.999483	
C7_00700W_A	OTHER	0.000351	0.999649	
C1_10710C_A	OTHER	0.002258	0.997742	
C6_00520W_A	OTHER	0.000173	0.999827	
C1_02980W_A	OTHER	0.001203	0.998797	
C1_14020W_A	OTHER	0.001046	0.998954	
